1106	ymj-53-236-g001	what shows low signal intensity in both peripheral and transitional zone, extracapsular extension and seminal vesicle invasion?	t2 axial mri imaging
1107	1749-7922-5-28-1	what does ct scan of the abdomen show?	massive splenomegaly and a solid mass with hypodense area in the tail of the pancreas
1108	cios-1-176-g004	what does ct cystogram show?	no contrast connections from the bladder to the abscess of the pubis and thigh
1109	1865-1380-5-15-6	what does the cross section ct show?	coiled shunt and hydrocephalus
1110	crn-0006-0068-g01	what does preoperative ct show?	fourth ventricular hemorrhage and a hyperdense mass in the cisterna magna
1111	ijmsv07p0309g02	what does the ct scan indicate?	the typical internal or capsular calcification in the spt
1112	IJNM-28-121-g003	what does mri right arm show?	thickened cortex with altered signal intensity involving the right humerus head and proximal shaft
1113	JPN-5-126-g002	what does mri image show without any neural tissue in them?	two separate sacs
1114	JPN-9-48-g001	what do bone window axial ct images and coronal section of mri show?	a bone defect located in the right posterior parietal region with skin bulging
1115	cnd-0005-0020-g02	where does mri of the brain reveal prominent bilateral enhancing parietal-occipital lesions on FLAIR and T2 sequences and small areas of hyperintensity?	in the left periventricular white matter on diffusion-weighted images
1116	1471-2342-12-2-3	what shows landmarks for distance down esophagus?	this series of ct scans
1117	10.1177_2054270414533324-fig2	what does the ct of the urinary tract show?	milk of calcium in the lower ureter indicated by arrow
1118	SAJC-2-79-g002	what does the ct scan of the thorax show?	well defined non homogenous density mass with central necrosis in lower part of mediastinum
1119	jkns-52-114-g003	what does each axial and sagittal image reveal completed without facetal or transverse foramen violation?	the procedure
1120	JCRPE-5-58-g9	what shows normal pituitary and suprasellar region with normal pineal gland?	magnetic resonance imaging of brain
1121	IJOrtho-49-278-g005	what does preoperative t2w magnetic resonance imaging show at l5 s1 level?	degenerative disc disease
1122	1756-0500-7-290-1	what does preoperative ct findings of the pelvis ct show?	the invasive bladder cancer and the normal external iliac artery
1123	SNI-1-52-g004	what does ct brain show the compression of by the tile fragment?	of the sss
1124	1477-7800-5-1-1	what does pre operative mri coronal view show?	local cancer recurrence involving left pelvis and surrounding the saddle prosthesis
1125	1749-8090-6-74-1	what shows the ectatic ascending aorta with a diffuse wall thickening?	thoracic ct
1126	wjem-14-638-g001	what does chest magnetic resonance angiogram with contrast show as a cystic lesion in the right lower lung field?	the extralobular pulmonary sequestration
1127	1749-8090-4-68-2	what is suggesting a benign lesion?	an encapsulated mass
1128	kjim-21-50-g009	where is no further progressive divertion flow to the aneurysm or changes observed on?	this post implantation echocardiogram and ct images
1129	1757-1626-2-9129-1	what does the ct scan show?	tumor
1130	IJEM-17-662-g001	Are there any follicles seen in bilateral ovaries?	no
1131	SNI-5-55-g001	what reveals mild bulging disc over l5 s1 level without stenosis?	sagittal mri
1132	13017_2015_6_Fig2_HTML	what shows grade iv laceration over bilateral hemiliver without evident contrast extravasation?	the coronal view and saggital view of abdominal ct
1133	1752-1947-5-3-4	what does abdominal ct show complete resolution of?	of the biloma
1134	PAMJ-19-348-g001	what does mri in transversal view show?	spinal cord compression by the vesicles of hydatid cysts
1135	13256_2014_3046_Fig1_HTML	what does coronal t2 weighted magnetic resonance imaging of the sella show?	a 20 21 17mm pituitary adenoma
1136	1477-7819-7-92-2	what does ct scan of the abdomen show?	a mass involving the mesentery at the edge of which lays a loop of small intestine with thickened wall
1137	cro-0007-0164-g04	what does mri of the pelvis show?	a thickening of the anal wall and a mild surrounding soft tissue enhancement
1138	1752-1947-6-181-5	what reveals no enhanced region?	magnetic resonance images with contrast
1139	JRMS-16-442-g003	what shows extensive stenosis of more cervical vessels?	ct angiography of aortic arch and cervical vessels
1140	IJO-61-653-g002	what does the snapshot show?	macular hole width and height measurement on oct scan using the on screen calipers
1141	1477-7819-8-45-1	what does pet ct demonstrate an area of?	of increased uptake in the left paravertebral area
1142	iranjradiol-08-170-g003	what does the mri without contrast show?	low signal intensity lesions in the proximal of the tibia and distal of the femur with joint space involvement
1143	12891_2015_791_Fig1_HTML	what shows focal concavity of posterior superior acetabulum as indicated by two arrows?	a posterior view of three dimensional pelvic ct image
1144	1477-7819-11-261-1	what does ct scan of the abdomen demonstrate?	a large mass in relation to the pancreatic tail
1145	IJRI-18-80-g020	what shows a bowel-in-bowel configuration with mesenteric fat invagination in the right lower quadrant?	Contrast-enhanced CT scan
1146	2050-5736-1-12-1	what shows all three major layers including the pulp cavity?	ct scans of two different teeth
1147	IJMPO-30-80-g003	what does mri of abdomen show?	large space occupying lesions in liver
1148	1757-1626-0002-0000007374-001	where does ct of the abdomen reveal a polychorous cyst?	in the left hepatic lobe with rupture in the biliary tract
1149	AJNS-6-113-g001	what shows a large solid cystic lesion in left parieto occipital area enhancing on contrast?	ct scan of the brain
1150	CEJU-65-00100-g005	what does a coronal reformatted image show regular structure and excretion of?	of the supranumerary kidney
1151	JNRP-5-75-g002	what does ct scan of brain show?	atrophy of the entire cerebellum
1152	1477-7819-6-60-1	what is revealed in the right lateral upper quadrant?	an irregularly shaped, 2,5 cm tumor
1153	CJ-9-11-g001	what shows that the tumor involves the region surrounding the urethra?	the horizontal plane of the t1 weighted image
1154	ir-13-346-g001	what demonstrates pneumatosis cystoides intestinalis involving the small bowel loops?	contrast enhanced ct of the abdomen
1155	AJNS-9-242b-g003	what is the post operative ct scan of the head displaying?	the complete resection of the metastatic lesion replaced by an heterologous cranioplasty
1156	SHORTS-10-09801	what does ct scan of the abdomen demonstrate?	an adrenal adenoma
1157	cro-0006-0062-g01	what does abdominal ct show?	a retroperitoneal mass dorsal to the cecum
1158	IJOrtho-49-365-g003	what does magnetic resonance imaging in t1 and t2 soft tissue inflammatory response sequences show the extent of?	of the lesion in the little finger
1159	OL-05-04-1382-g01	what does the ct scan reveal?	new pulmonary nodules and pleural effusion
1160	13022_2015_13_Fig3_HTML	what shows hepatoma in segment vi?	contrast ct abdomen
1161	1477-7819-8-36-3	what does magnetic resonance imaging show?	two of several contrast enhancing leptomeningeal metastases
1162	1752-1947-2-87-1	what shows thickening of the aortic wall?	abdominal ct scan
1163	kjr-10-63-g011	what shows extraluminal air fluid level adjacent to sigmoid colon with mural thickening and enhancement?	transverse ct image
1164	SNI-2-47-g003	what shows tumor involvement at the vertebral bodies of t3 and t4?	t2-weighed sagittal mri
1165	jls0031331320001	what does contrast ct scan of the abdomen show?	a polypoid lesion along the anterior gastric body
1166	fnhum-07-00494-g0001	what does Representative axial Magnetic Resonance and Computed Tomography images of the patients show?	the approximate location of each lesion
1167	jls0041332310001	what can be observed as a white line within the descending colon on this ct scan?	the shunt tube
1168	SNI-01-14-g004	what shows recurrence of lesion?	axial t1 weighted mri with gadolinium enhancement
1169	jcen-17-239-g002	what does mri show?	multifocal border zone infarctions
1170	IJA-56-502-g006	what shows basilar invagination?	t2 weighted magnetic resonance imaging of cervicomedullary junction
1171	IJSS-7-127-g003	what shows partial tearing of the supraspinatus tendon attachment?	t2 weighted coronal mri scan
1172	IJSS-7-28-g003	what shows segmental fracture of scapular spine and extensive comminution of scapular body?	3d reconstruction ct scan of left scapula
1173	kjim-19-1-53-10f3	what shows a irregular, spiculated nodule with cavity at the apicoposterior segment of the left upper lobe?	chest ct
1174	BCN-4-169-g001	where does brain ct show extensive hypodensity?	in left temporoparietal region
1175	AIAN-16-720-g002	what does cerebral magnetic resonance imaging show?	hyperintense lesions in the periventricular white matter
1176	13019_2015_283_Fig1_HTML	what does mri show?	a smooth, well circumscribed nodular shadow revealed in the posterior wall of the thoracic trachea
1177	1477-7819-8-63-3	what does ct reconstruction of the abdomen show?	the size of the renal mass and the thrombus
1178	IJRI-18-230-g001	what does axial contrast enhanced ct scan of the liver done in may 2004 show?	absence of focal hepatic lesions
1179	JCytol-29-261-g001	what shows well demarcated coin lesion with internal hypodense fat areas?	ct chest
1180	pr-2015-2-5859-g001	where does magnetic resonance imaging of the brain show high intensity signals?	in subcortical, cortical, left parietal, periventricular regions and pons
1181	IJCP-07-239f1	where has ct scan shown a tumor?	in the scrotum
1182	SNI-5-68-g001	what shows an enhancing lesion in the left frontal lobe consistent with an abscess?	magnetic resonance image of the brain
1183	crg0004-0138-f01	what does dynamic ct demonstrate?	a round tumor measuring 20 mm in diameter below the left diaphragm just adjacent to the spleen
1184	crg0005-0239-f02	what shows marked wall thickening of the sigmoid colon?	ct
1185	1477-7819-8-101-3	when does chest ct reveal a small nodular shadow?	after pelvic evisceration
1186	12883_2015_482_Fig1_HTML	what does diffusion weighted imaging of the magnetic resonance axial images show?	high signal of the right basal ganglia and corona radiata indicating acute ischemic infarction
1187	jls0031331320001	what shows a polypoid lesion along the anterior gastric body?	contrast ct scan of the abdomen
1188	asj-6-66-g005	what does postoperative axial t2 weighted magnetic resonance imaging show?	no visible lesion in the spinal cord
1189	ymj-51-270-g002	what does chest ct scan show?	a focal lesion bulging out of the posterior gastric wall
1190	IJEM-17-1108-g007	what does mri spine show?	extensive marrow infiltration of spine and pelvic bone and collapse of c3, d1 and d8 vertebrae
1191	1757-1626-1-185-1	what does ct scan show to the contralateral gland after a right nephrectomy for primary rcc?	an adrenal metastasis
1192	ATM-7-57-g005	what does ct scan of the chest show the relationship of?	of the goiter with the trachea and the mediastinum
1193	2186-3326-77-0347-g002	what shows a homogeneously enhanced tumor?	initial gadolinium enhanced axial magnetic resonance image of case 3
1194	PAMJ-09-29-g002	what shows actual extent of tumor?	mri
1195	SNI-2-12-g001	where does initial sagittal t2 weighted mri show hyperintense signal?	in dorsolumbar cord and lumbar disc bulges
